C01 TITLE: ethane event sampling data 
C02 FILE NAME: asc107s00.noaa.as.fl.ethane.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 1769
C05 HEADER LINES: 38
C06 DATA VERSION: 201512
C07 STATION NAME: Ascension Island 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
2013-05-29 13:20 9999-99-99 99:99          525.534 -9999 -99999.   ...  0   3992-99
2013-06-02 14:00 9999-99-99 99:99          580.312 -9999 -99999.   ...  0    350-99
2013-06-05 15:40 9999-99-99 99:99          337.929 -9999 -99999.   ...  0   4366-99
2013-06-05 15:40 9999-99-99 99:99          337.038 -9999 -99999.   ...  0   5161-99
2013-06-10 14:30 9999-99-99 99:99          458.218 -9999 -99999.   ...  0   2172-99
2013-06-10 14:30 9999-99-99 99:99          445.078 -9999 -99999.   ...  0   3681-99
2013-06-16 14:15 9999-99-99 99:99          428.831 -9999 -99999.   ...  0   1818-99
2013-06-16 14:15 9999-99-99 99:99          418.753 -9999 -99999.   ...  0   3225-99
2013-06-19 13:20 9999-99-99 99:99          693.586 -9999 -99999.   ...  0   3887-99
2013-06-19 13:20 9999-99-99 99:99          654.165 -9999 -99999.   ...  0     51-99
2013-06-23 14:05 9999-99-99 99:99          841.904 -9999 -99999.   .X.  0   2388-99
2013-06-23 14:05 9999-99-99 99:99          813.296 -9999 -99999.   .X.  0   2549-99
2013-06-26 17:00 9999-99-99 99:99          441.269 -9999 -99999.   ...  0   5313-99
2013-06-26 17:00 9999-99-99 99:99          437.016 -9999 -99999.   ...  0    738-99
2013-06-30 13:00 9999-99-99 99:99          655.835 -9999 -99999.   ...  0   1847-99
2013-06-30 13:00 9999-99-99 99:99          647.862 -9999 -99999.   ...  0   5101-99
2013-07-03 13:45 9999-99-99 99:99          601.314 -9999 -99999.   ...  0   1210-99
2013-07-03 13:45 9999-99-99 99:99          623.029 -9999 -99999.   ...  0   6835-66
2013-07-07 13:30 9999-99-99 99:99          514.321 -9999 -99999.   ...  0   3534-99
2013-07-07 13:30 9999-99-99 99:99          504.955 -9999 -99999.   ...  0   3902-99
2013-07-10 12:25 9999-99-99 99:99          498.040 -9999 -99999.   ...  0   4319-99
2013-07-10 12:25 9999-99-99 99:99          464.543 -9999 -99999.   ...  0    587-99
2013-07-14 17:00 9999-99-99 99:99          486.381 -9999 -99999.   ...  0   4877-99
2013-07-14 17:00 9999-99-99 99:99          552.828 -9999 -99999.   ...  0   6366-66
2013-07-17 14:00 9999-99-99 99:99          634.588 -9999 -99999.   ...  0   2666-99
2013-07-17 14:00 9999-99-99 99:99          639.354 -9999 -99999.   ...  0   4143-99
2013-07-21 12:55 9999-99-99 99:99          598.062 -9999 -99999.   ...  0   3080-99
2013-07-21 12:55 9999-99-99 99:99          606.893 -9999 -99999.   ...  0    925-99
2013-07-24 13:30 9999-99-99 99:99          716.611 -9999 -99999.   ...  0   1654-99
2013-07-24 14:00 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   2845-99
2013-07-24 14:00 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0    874-99
2013-07-28 12:10 9999-99-99 99:99          566.771 -9999 -99999.   ...  0   2850-99
2013-07-28 12:10 9999-99-99 99:99          556.704 -9999 -99999.   ...  0   4151-99
2013-07-31 14:00 9999-99-99 99:99          692.706 -9999 -99999.   ...  0   2849-99
2013-07-31 14:00 9999-99-99 99:99          708.508 -9999 -99999.   ...  0   4152-99
2013-08-04 13:05 9999-99-99 99:99          821.779 -9999 -99999.   P..  0   2338-99
2013-08-04 13:05 9999-99-99 99:99         1134.599 -9999 -99999.   P..  0   4361-99
2013-08-07 17:40 9999-99-99 99:99          643.644 -9999 -99999.   ...  0   3484-99
2013-08-07 17:40 9999-99-99 99:99          632.440 -9999 -99999.   ...  0   5128-99
2013-08-11 14:15 9999-99-99 99:99          533.460 -9999 -99999.   ...  0   3114-99
2013-08-11 14:15 9999-99-99 99:99          539.501 -9999 -99999.   ...  0   3995-99
2013-08-14 12:40 9999-99-99 99:99          630.803 -9999 -99999.   ...  0   3113-99
2013-08-14 12:40 9999-99-99 99:99          616.182 -9999 -99999.   ...  0   3996-99
2013-08-21 14:30 9999-99-99 99:99          652.250 -9999 -99999.   ...  0   1369-99
2013-08-21 14:30 9999-99-99 99:99          692.628 -9999 -99999.   ...  0    889-99
2013-09-02 15:30 9999-99-99 99:99          614.889 -9999 -99999.   ...  0    192-99
2013-09-02 15:30 9999-99-99 99:99          649.800 -9999 -99999.   ...  0   4780-99
2013-10-10 15:15 9999-99-99 99:99          563.838 -9999 -99999.   ...  0   5222-99
2013-10-10 15:15 9999-99-99 99:99          571.710 -9999 -99999.   ...  0   6510-66
2013-10-13 17:40 9999-99-99 99:99          510.956 -9999 -99999.   ...  0   1025-99
2013-10-13 17:40 9999-99-99 99:99          500.400 -9999 -99999.   ...  0   2249-99
2013-10-16 17:00 9999-99-99 99:99          361.722 -9999 -99999.   ...  0   2482-99
2013-10-16 17:00 9999-99-99 99:99          371.045 -9999 -99999.   ...  0    580-99
2013-10-27 15:15 9999-99-99 99:99          336.267 -9999 -99999.   ...  0   1246-99
2013-10-27 15:15 9999-99-99 99:99          334.989 -9999 -99999.   ...  0   2099-99
2013-10-30 18:30 9999-99-99 99:99          248.022 -9999 -99999.   ...  0   4084-99
2013-10-30 18:30 9999-99-99 99:99          249.889 -9999 -99999.   ...  0   4363-99
2013-11-03 16:15 9999-99-99 99:99          369.600 -9999 -99999.   ...  0   1997-99
2013-11-03 16:15 9999-99-99 99:99          369.200 -9999 -99999.   ...  0   4698-99
2013-11-07 16:20 9999-99-99 99:99          293.300 -9999 -99999.   ...  0   1392-99
2013-11-07 16:20 9999-99-99 99:99          302.689 -9999 -99999.   ...  0    923-99
2013-11-14 18:30 9999-99-99 99:99          307.363 -9999 -99999.   ...  0   1386-99
2013-11-14 18:30 9999-99-99 99:99          284.791 -9999 -99999.   ...  0   4627-99
2013-11-17 17:00 9999-99-99 99:99          900.689 -9999 -99999.   .X.  0   3145-99
2013-11-17 17:00 9999-99-99 99:99          920.756 -9999 -99999.   .X.  0   4431-99
2013-11-20 18:50 9999-99-99 99:99          459.955 -9999 -99999.   ...  0   1295-99
2013-11-20 18:50 9999-99-99 99:99          535.178 -9999 -99999.   ...  0   1913-99
2013-11-28 12:35 9999-99-99 99:99          643.434 -9999 -99999.   .X.  0   6571-66
2013-11-28 12:35 9999-99-99 99:99          667.629 -9999 -99999.   .X.  0    967-99
2013-12-02 06:40 9999-99-99 99:99          282.036 -9999 -99999.   ...  0   3623-99
2013-12-02 06:40 9999-99-99 99:99          320.693 -9999 -99999.   ...  0   6119-66
2013-12-04 18:45 9999-99-99 99:99          204.698 -9999 -99999.   ...  0   2951-99
2013-12-04 18:45 9999-99-99 99:99          190.380 -9999 -99999.   ...  0   3836-99
2013-12-08 18:32 9999-99-99 99:99          264.933 -9999 -99999.   ...  0   1867-99
2013-12-08 18:32 9999-99-99 99:99          255.995 -9999 -99999.   ...  0   4237-99
2013-12-11 15:40 9999-99-99 99:99          438.644 -9999 -99999.   ...  0   3997-99
2013-12-11 15:40 9999-99-99 99:99          431.444 -9999 -99999.   ...  0   5277-99
2013-12-15 14:30 9999-99-99 99:99          590.649 -9999 -99999.   .X.  0   4555-99
2013-12-15 14:30 9999-99-99 99:99          610.582 -9999 -99999.   .X.  0    974-99
2013-12-18 12:10 9999-99-99 99:99          624.452 -9999 -99999.   .X.  0   4927-99
2013-12-18 12:10 9999-99-99 99:99          618.669 -9999 -99999.   .X.  0    738-99
2013-12-25 15:55 9999-99-99 99:99          337.629 -9999 -99999.   ...  0   2543-99
2013-12-25 15:55 9999-99-99 99:99          340.447 -9999 -99999.   ...  0   6664-66
2013-12-29 21:00 9999-99-99 99:99          201.454 -9999 -99999.   ...  0   1432-99
2013-12-29 21:00 9999-99-99 99:99          196.376 -9999 -99999.   ...  0   3359-99
2014-01-01 15:30 9999-99-99 99:99          392.080 -9999 -99999.   ...  0   3635-99
2014-01-01 15:30 9999-99-99 99:99          377.562 -9999 -99999.   ...  0   4687-99
2014-01-05 17:00 9999-99-99 99:99          306.913 -9999 -99999.   ...  0   3231-99
2014-01-05 17:00 9999-99-99 99:99          307.774 -9999 -99999.   ...  0   3255-99
2014-01-08 15:10 9999-99-99 99:99          426.924 -9999 -99999.   ...  0    184-99
2014-01-08 15:10 9999-99-99 99:99          439.474 -9999 -99999.   ...  0   6195-66
2014-01-12 17:40 9999-99-99 99:99          258.760 -9999 -99999.   ...  0   1175-99
2014-01-12 17:40 9999-99-99 99:99          253.734 -9999 -99999.   ...  0   4364-99
2014-01-15 15:20 9999-99-99 99:99          394.139 -9999 -99999.   ...  0   1016-99
2014-01-15 15:20 9999-99-99 99:99          451.130 -9999 -99999.   ...  0   4471-99
2014-01-19 17:00 9999-99-99 99:99          364.537 -9999 -99999.   ...  0    329-99
2014-01-19 17:00 9999-99-99 99:99          366.806 -9999 -99999.   ...  0   4514-99
2014-01-23 17:00 9999-99-99 99:99          319.065 -9999 -99999.   ...  0    180-99
2014-01-23 17:00 9999-99-99 99:99          323.029 -9999 -99999.   ...  0    360-99
2014-01-30 17:15 9999-99-99 99:99          249.262 -9999 -99999.   ...  0   3793-99
2014-01-30 17:15 9999-99-99 99:99          238.579 -9999 -99999.   ...  0   4548-99
2014-02-02 10:00 9999-99-99 99:99          367.405 -9999 -99999.   ...  0   2629-99
2014-02-02 10:00 9999-99-99 99:99          374.597 -9999 -99999.   ...  0    732-99
2014-02-05 17:10 9999-99-99 99:99          624.273 -9999 -99999.   P..  0   6038-66
2014-02-05 17:10 9999-99-99 99:99          380.738 -9999 -99999.   P..  0    947-99
2014-02-09 17:30 9999-99-99 99:99          369.575 -9999 -99999.   ...  0   1936-99
2014-02-09 17:30 9999-99-99 99:99          368.635 -9999 -99999.   ...  0   4055-99
2014-02-12 17:22 9999-99-99 99:99          349.892 -9999 -99999.   ...  0   3610-99
2014-02-12 17:22 9999-99-99 99:99          341.253 -9999 -99999.   ...  0   5278-99
2014-02-16 18:15 9999-99-99 99:99          562.870 -9999 -99999.   ...  0   1634-99
2014-02-16 18:15 9999-99-99 99:99          514.216 -9999 -99999.   ...  0   3730-99
2014-02-19 16:50 9999-99-99 99:99          398.412 -9999 -99999.   ...  0   2446-99
2014-02-19 16:50 9999-99-99 99:99          387.673 -9999 -99999.   ...  0    528-99
2014-02-23 16:50 9999-99-99 99:99          361.119 -9999 -99999.   ...  0   4508-99
2014-02-23 16:50 9999-99-99 99:99          362.260 -9999 -99999.   ...  0   5349-99
2014-02-26 16:45 9999-99-99 99:99          449.441 -9999 -99999.   ...  0   3674-99
2014-02-26 16:45 9999-99-99 99:99          432.740 -9999 -99999.   ...  0   3827-99
2014-03-02 18:15 9999-99-99 99:99          282.685 -9999 -99999.   ...  0   1653-99
2014-03-02 18:15 9999-99-99 99:99          280.917 -9999 -99999.   ...  0   3184-99
2014-03-05 17:15 9999-99-99 99:99          488.307 -9999 -99999.   ...  0   3978-99
2014-03-05 17:15 9999-99-99 99:99          489.255 -9999 -99999.   ...  0    999-99
2014-03-09 17:20 9999-99-99 99:99          326.930 -9999 -99999.   ...  0   1146-99
2014-03-09 17:20 9999-99-99 99:99          322.144 -9999 -99999.   ...  0   3945-99
2014-03-12 16:00 9999-99-99 99:99          525.440 -9999 -99999.   ...  0   2035-99
2014-03-12 16:00 9999-99-99 99:99          534.604 -9999 -99999.   ...  0   4180-99
2014-04-16 17:10 9999-99-99 99:99          329.363 -9999 -99999.   ...  0   2190-99
2014-04-16 17:10 9999-99-99 99:99          297.286 -9999 -99999.   ...  0   2986-99
2014-04-20 15:00 9999-99-99 99:99          208.713 -9999 -99999.   ...  0   2966-99
2014-04-20 15:00 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   2966-99
2014-04-23 17:05 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   1183-99
2014-04-23 17:05 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   2789-99
2014-04-27 14:05 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   1268-99
2014-04-27 14:05 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   4569-99
2014-04-30 17:00 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   1241-99
2014-04-30 17:00 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   2583-99
2014-05-04 17:30 9999-99-99 99:99          189.955 -9999 -99999.   ...  0   4248-99
2014-05-04 17:30 9999-99-99 99:99          198.434 -9999 -99999.   ...  0   5300-99
2014-05-07 16:30 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   2709-99
2014-05-07 16:30 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   2800-99
2014-05-11 17:15 9999-99-99 99:99          240.425 -9999 -99999.   ...  0   2750-99
2014-05-11 17:15 9999-99-99 99:99          239.933 -9999 -99999.   ...  0   5324-99
2014-05-14 14:50 9999-99-99 99:99          328.199 -9999 -99999.   ...  0    224-99
2014-05-14 14:50 9999-99-99 99:99          280.201 -9999 -99999.   ...  0   4236-99
2014-05-18 16:45 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   2645-99
2014-05-18 16:45 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0    831-99
2014-05-21 17:00 9999-99-99 99:99          280.478 -9999 -99999.   ...  0   2887-99
2014-05-21 17:00 9999-99-99 99:99          294.055 -9999 -99999.   ...  0    445-99
2014-06-01 16:40 9999-99-99 99:99          280.866 -9999 -99999.   ...  0   2555-99
2014-06-01 16:40 9999-99-99 99:99          276.378 -9999 -99999.   ...  0    350-99
2014-06-04 17:00 9999-99-99 99:99          288.589 -9999 -99999.   ...  0   2553-99
2014-06-08 17:00 9999-99-99 99:99          334.021 -9999 -99999.   ...  0   1317-99
2014-06-08 17:00 9999-99-99 99:99          384.214 -9999 -99999.   ...  0   1325-99
2014-06-11 12:00 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   1155-99
2014-06-11 12:00 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   1297-99
2014-06-18 17:10 9999-99-99 99:99          247.278 -9999 -99999.   ...  0   3934-99
2014-06-18 17:10 9999-99-99 99:99          251.777 -9999 -99999.   ...  0   4935-99
2014-06-22 18:40 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   3174-99
2014-06-22 18:40 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   6017-66
2014-06-25 16:14 9999-99-99 99:99          215.828 -9999 -99999.   ...  0   4023-99
2014-06-25 16:14 9999-99-99 99:99          225.033 -9999 -99999.   ...  0   4111-99
2014-06-29 16:15 9999-99-99 99:99          312.210 -9999 -99999.   P..  0   1196-99
2014-06-29 16:15 9999-99-99 99:99          491.036 -9999 -99999.   P..  0   3508-99
2014-07-02 15:00 9999-99-99 99:99          296.128 -9999 -99999.   ...  0   4209-99
2014-07-02 15:00 9999-99-99 99:99          299.328 -9999 -99999.   ...  0    556-99
2014-07-06 17:10 9999-99-99 99:99          232.731 -9999 -99999.   ...  0   1130-99
2014-07-06 17:10 9999-99-99 99:99          228.409 -9999 -99999.   ...  0   2691-99
2014-07-09 17:35 9999-99-99 99:99          296.346 -9999 -99999.   ...  0   2358-99
2014-07-09 17:35 9999-99-99 99:99          269.825 -9999 -99999.   ...  0   6076-66
2014-07-13 16:50 9999-99-99 99:99          384.792 -9999 -99999.   ...  0   1409-99
2014-07-13 16:50 9999-99-99 99:99          392.210 -9999 -99999.   ...  0   4080-99
2014-07-16 17:15 9999-99-99 99:99          330.110 -9999 -99999.   ...  0   2414-99
2014-07-16 17:15 9999-99-99 99:99          309.582 -9999 -99999.   ...  0   2951-99
2014-07-16 17:15 9999-99-99 99:99          267.135 -9999 -99999.   ...  0   2951-99
2014-07-20 14:00 9999-99-99 99:99          305.536 -9999 -99999.   ...  0   1369-99
2014-07-20 14:00 9999-99-99 99:99          284.519 -9999 -99999.   ...  0   3836-99
2014-07-27 11:00 9999-99-99 99:99          288.917 -9999 -99999.   ...  0   2449-99
2014-07-27 11:00 9999-99-99 99:99          290.711 -9999 -99999.   ...  0    732-99
2014-07-30 16:30 9999-99-99 99:99          253.501 -9999 -99999.   ...  0   3793-99
2014-07-30 16:30 9999-99-99 99:99          258.042 -9999 -99999.   ...  0   4548-99
2014-08-03 17:10 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   3457-99
2014-08-03 17:10 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0    925-99
2014-08-06 17:45 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   1002-99
2014-08-06 17:45 9999-99-99 99:99          486.989 -9999 -99999.   ...  0   3080-99
2014-08-10 17:00 9999-99-99 99:99          254.989 -9999 -99999.   ...  0   2832-99
2014-08-10 17:00 9999-99-99 99:99          274.190 -9999 -99999.   ...  0   3323-99
2014-08-13 17:16 9999-99-99 99:99          368.429 -9999 -99999.   ...  0   4082-99
2014-08-13 17:16 9999-99-99 99:99          360.352 -9999 -99999.   ...  0   4836-99
2014-08-17 16:30 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   1447-99
2014-08-17 16:30 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   5098-99
2014-08-20 14:05 9999-99-99 99:99          378.143 -9999 -99999.   P..  0   3895-99
2014-08-20 14:05 9999-99-99 99:99          252.901 -9999 -99999.   P..  0   4684-99
2014-08-27 12:30 9999-99-99 99:99          421.400 -9999 -99999.   ...  0   1773-99
2014-08-27 12:30 9999-99-99 99:99          422.735 -9999 -99999.   ...  0   3071-99
2014-08-31 17:09 9999-99-99 99:99          408.709 -9999 -99999.   ...  0   3744-99
2014-08-31 17:09 9999-99-99 99:99          387.659 -9999 -99999.   ...  0    735-99
2014-09-03 12:30 9999-99-99 99:99          372.932 -9999 -99999.   ...  0   4520-99
2014-09-03 12:30 9999-99-99 99:99          376.674 -9999 -99999.   ...  0   6395-66
2014-09-07 15:53 9999-99-99 99:99          542.122 -9999 -99999.   ...  0   4142-99
2014-09-07 15:53 9999-99-99 99:99          626.630 -9999 -99999.   .X.  0   6571-66
2014-09-11 12:15 9999-99-99 99:99          439.891 -9999 -99999.   ...  0   1186-99
2014-09-11 12:15 9999-99-99 99:99          493.786 -9999 -99999.   ...  0   4962-99
2014-09-14 14:00 9999-99-99 99:99          362.910 -9999 -99999.   ...  0   2340-99
2014-09-14 14:00 9999-99-99 99:99          351.302 -9999 -99999.   ...  0   3446-99
2014-09-17 17:22 9999-99-99 99:99          383.217 -9999 -99999.   ...  0   3786-99
2014-09-17 17:22 9999-99-99 99:99          394.234 -9999 -99999.   ...  0    594-99
2014-09-21 16:00 9999-99-99 99:99          321.422 -9999 -99999.   ...  0    109-99
2014-09-21 16:00 9999-99-99 99:99          311.072 -9999 -99999.   ...  0   2096-99
2014-09-24 17:49 9999-99-99 99:99          329.934 -9999 -99999.   ...  0   3426-99
2014-09-24 17:49 9999-99-99 99:99          340.487 -9999 -99999.   ...  0   4699-99
2014-09-28 14:24 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   2943-99
2014-09-28 14:24 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0     35-99
2014-10-01 17:17 9999-99-99 99:99          332.374 -9999 -99999.   ...  0   3974-99
2014-10-01 17:17 9999-99-99 99:99          334.967 -9999 -99999.   ...  0   4034-99
2014-10-05 15:45 9999-99-99 99:99          691.176 -9999 -99999.   P..  0   2292-99
2014-10-05 15:45 9999-99-99 99:99          527.253 -9999 -99999.   P..  0   4024-99
2014-10-08 17:15 9999-99-99 99:99          271.261 -9999 -99999.   ...  0   3727-99
2014-10-08 17:35 9999-99-99 99:99          285.044 -9999 -99999.   ...  0   3268-99
2014-10-08 17:35 9999-99-99 99:99          253.872 -9999 -99999.   ...  0   4950-99
2014-10-12 14:11 9999-99-99 99:99          276.283 -9999 -99999.   ...  0    219-99
2014-10-12 14:11 9999-99-99 99:99          279.425 -9999 -99999.   ...  0   4576-99
2014-10-19 16:00 9999-99-99 99:99          241.549 -9999 -99999.   ...  0   1228-99
2014-10-22 15:45 9999-99-99 99:99          275.354 -9999 -99999.   ...  0   2630-99
2014-10-22 15:45 9999-99-99 99:99          270.907 -9999 -99999.   ...  0   2974-99
2014-10-26 17:10 9999-99-99 99:99          321.748 -9999 -99999.   ...  0   2794-99
2014-10-26 17:10 9999-99-99 99:99          306.527 -9999 -99999.   ...  0    995-99
2014-10-29 14:16 9999-99-99 99:99          242.611 -9999 -99999.   ...  0   2316-99
2014-10-29 14:16 9999-99-99 99:99          238.982 -9999 -99999.   ...  0   5268-99
2014-11-02 16:45 9999-99-99 99:99          259.613 -9999 -99999.   ...  0   2568-99
2014-11-02 16:45 9999-99-99 99:99          263.292 -9999 -99999.   ...  0   2658-99
2014-11-05 16:30 9999-99-99 99:99          288.120 -9999 -99999.   ...  0   1500-99
2014-11-05 16:30 9999-99-99 99:99          282.190 -9999 -99999.   ...  0   1696-99
2014-11-09 14:00 9999-99-99 99:99          248.429 -9999 -99999.   ...  0   1989-99
2014-11-09 14:00 9999-99-99 99:99          249.148 -9999 -99999.   ...  0    673-99
2014-11-12 17:00 9999-99-99 99:99          275.354 -9999 -99999.   ...  0   2334-99
2014-11-12 17:00 9999-99-99 99:99          248.872 -9999 -99999.   ...  0   3930-99
2014-11-16 15:40 9999-99-99 99:99          226.504 -9999 -99999.   ...  0   2504-99
2014-11-16 15:40 9999-99-99 99:99          226.903 -9999 -99999.   ...  0   5161-99
2014-11-19 17:00 9999-99-99 99:99          240.642 -9999 -99999.   ...  0   2938-99
2014-11-19 17:00 9999-99-99 99:99          258.695 -9999 -99999.   ...  0   3760-99
2014-11-23 16:30 9999-99-99 99:99          239.798 -9999 -99999.   ...  0   3253-99
2014-11-23 16:30 9999-99-99 99:99          241.895 -9999 -99999.   ...  0   4224-99
2014-11-26 15:10 9999-99-99 99:99          220.664 -9999 -99999.   ...  0   1587-99
2014-11-26 15:10 9999-99-99 99:99          225.553 -9999 -99999.   ...  0   3458-99
2014-11-30 16:00 9999-99-99 99:99          227.242 -9999 -99999.   ...  0   1906-99
2014-11-30 16:00 9999-99-99 99:99          205.729 -9999 -99999.   ...  0   2536-99
2014-12-03 15:35 9999-99-99 99:99          209.734 -9999 -99999.   ...  0   1810-99
2014-12-03 15:35 9999-99-99 99:99          224.558 -9999 -99999.   ...  0   3172-99
2014-12-07 16:10 9999-99-99 99:99          243.805 -9999 -99999.   ...  0   3082-99
2014-12-07 16:10 9999-99-99 99:99          236.327 -9999 -99999.   ...  0   6509-66
2014-12-10 16:47 9999-99-99 99:99          201.549 -9999 -99999.   ...  0   1630-99
2014-12-10 16:47 9999-99-99 99:99          200.974 -9999 -99999.   ...  0    737-99
2014-12-14 18:30 9999-99-99 99:99          236.283 -9999 -99999.   ...  0   3298-99
2014-12-14 18:30 9999-99-99 99:99          230.465 -9999 -99999.   ...  0    477-99
2014-12-17 17:10 9999-99-99 99:99          252.544 -9999 -99999.   ...  0   3210-99
2014-12-17 17:10 9999-99-99 99:99          251.593 -9999 -99999.   ...  0    892-99
2014-12-21 18:15 9999-99-99 99:99          228.150 -9999 -99999.   ...  0   1672-99
2014-12-21 18:15 9999-99-99 99:99          226.749 -9999 -99999.   ...  0   2903-99
2014-12-24 18:15 9999-99-99 99:99          200.751 -9999 -99999.   ...  0   2324-99
2014-12-24 18:15 9999-99-99 99:99          204.854 -9999 -99999.   ...  0   2679-99
2014-12-28 14:50 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   1219-99
2014-12-28 14:50 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   5071-99
2014-12-31 17:00 9999-99-99 99:99          188.761 -9999 -99999.   ...  0   1537-99
2014-12-31 17:00 9999-99-99 99:99          185.398 -9999 -99999.   ...  0   4147-99
2015-01-04 14:00 9999-99-99 99:99          185.077 -9999 -99999.   ...  0   1186-99
2015-01-04 14:00 9999-99-99 99:99          178.451 -9999 -99999.   ...  0   2472-99
2015-01-07 17:30 9999-99-99 99:99          179.027 -9999 -99999.   ...  0   1307-99
2015-01-07 17:30 9999-99-99 99:99          156.106 -9999 -99999.   ...  0   2043-99
2015-01-11 16:45 9999-99-99 99:99          273.651 -9999 -99999.   ...  0   2879-99
2015-01-11 16:45 9999-99-99 99:99          267.931 -9999 -99999.   ...  0   5127-99
2015-01-14 17:10 9999-99-99 99:99          148.695 -9999 -99999.   ...  0   3961-99
2015-01-14 17:10 9999-99-99 99:99          143.551 -9999 -99999.   ...  0   5346-99
2015-01-18 16:55 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   2971-99
2015-01-18 16:55 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   5030-99
2015-01-21 17:05 9999-99-99 99:99          168.758 -9999 -99999.   ...  0   1246-99
2015-01-21 17:05 9999-99-99 99:99          194.279 -9999 -99999.   ...  0    996-99
2015-01-25 17:00 9999-99-99 99:99          189.756 -9999 -99999.   ...  0   2746-99
2015-01-25 17:00 9999-99-99 99:99          188.681 -9999 -99999.   ...  0   3688-99
2015-01-28 16:50 9999-99-99 99:99          184.479 -9999 -99999.   ...  0   2803-99
2015-01-28 16:50 9999-99-99 99:99          181.641 -9999 -99999.   ...  0   5408-99
2015-02-01 17:15 9999-99-99 99:99          185.676 -9999 -99999.   ...  0   2296-99
2015-02-01 17:15 9999-99-99 99:99          191.330 -9999 -99999.   ...  0   3007-99
2015-02-04 17:50 9999-99-99 99:99          168.525 -9999 -99999.   ...  0   3254-99
2015-02-04 17:50 9999-99-99 99:99          170.743 -9999 -99999.   ...  0   4392-99
2015-02-08 13:10 9999-99-99 99:99          154.054 -9999 -99999.   ...  0   4616-99
2015-02-11 16:40 9999-99-99 99:99          198.536 -9999 -99999.   ...  0   1990-99
2015-02-11 16:40 9999-99-99 99:99          187.219 -9999 -99999.   ...  0   3975-99
2015-02-15 17:10 9999-99-99 99:99 -99999999999.999 -9999 -99999.   D..  0   2985-99
2015-02-15 17:10 9999-99-99 99:99          192.725 -9999 -99999.   ...  0    929-99
2015-02-21 19:50 9999-99-99 99:99          153.435 -9999 -99999.   P..  0   1187-99
2015-02-21 19:50 9999-99-99 99:99          234.797 -9999 -99999.   P..  0   3424-99
2015-02-22 15:30 9999-99-99 99:99          196.763 -9999 -99999.   ...  0   3876-99
2015-02-22 15:30 9999-99-99 99:99          184.501 -9999 -99999.   ...  0   4145-99
2015-02-25 18:00 9999-99-99 99:99          226.408 -9999 -99999.   ...  0   1875-99
2015-02-25 18:00 9999-99-99 99:99          209.401 -9999 -99999.   ...  0   4572-99
2015-03-01 11:30 9999-99-99 99:99          162.230 -9999 -99999.   ...  0   1445-99
2015-03-01 11:30 9999-99-99 99:99          162.725 -9999 -99999.   ...  0   3745-99
2015-03-05 17:20 9999-99-99 99:99          273.969 -9999 -99999.   ...  0   3005-99
2015-03-05 17:20 9999-99-99 99:99          280.976 -9999 -99999.   ...  0   4387-99
2015-03-08 15:30 9999-99-99 99:99          159.257 -9999 -99999.   ...  0   1212-99
2015-03-08 15:30 9999-99-99 99:99          153.649 -9999 -99999.   ...  0   2827-99
2015-03-11 17:00 9999-99-99 99:99          315.349 -9999 -99999.   ...  0   1637-99
2015-03-11 17:00 9999-99-99 99:99          250.293 -9999 -99999.   ...  0    463-99
2015-03-15 17:50 9999-99-99 99:99          215.698 -9999 -99999.   ...  0   3290-99
2015-03-15 17:50 9999-99-99 99:99          217.815 -9999 -99999.   ...  0   4490-99
2015-03-18 15:10 9999-99-99 99:99          330.450 -9999 -99999.   ...  0   2135-99
